"Nature" "When.Reported" "Occurred.Between" "Case.." "Location" "Disposition"
"323" "Theft" "2/12/13 13:43" "2013-02-12 13:43:17 and 2013-02-12 13:43:17" "1302-0122" "3000 SCHOOLHOUSE RD; FLORIDA HIGH" "CLO"
"324" "Sick/Inj Person" "9/25/13 10:50" "2013-09-25 10:50:37 and 2013-09-25 10:50:37" "1309-0295" "631 UNIVERSITY WAY; WILLIAMS BLDG" "CLO"
"325" "Theft" "8/28/13 19:57" "2013-08-28 18:20:00 and 2013-08-28 19:00:00" "1308-0211" "89 N WOODWARD AVE; UNION" "CLO"
"326" "Sick/Inj Person" "3/21/13 8:21" "2013-03-21 08:20:45 and 2013-03-21 08:20:45" "1303-0176" "101 CHIEFTAN WAY; HOFFMAN TEACH.LAB" "CLO"
"327" "Sick/Inj Person" "1/22/13 16:21" "2013-01-22 16:20:44 and 2013-01-22 16:20:44" "1301-0200" "1106 W CALL ST; SALLEY HALL" "CLO"
"328" "Drugs" "11/4/13 23:28" "2013-11-04 23:28:24 and 2013-11-04 23:28:25" "1311-0125" "1060 W TENNESSEE ST" "PEN"
"329" "Intox Person 2" "10/31/13 2:10" "2013-10-31 02:10:12 and 2013-10-31 02:10:12" "1310-0413" "HERITAGE GROVE CIR" "CLO"
"330" "Drugs" "5/4/13 2:25" "2013-05-04 02:25:37 and 2013-05-04 02:25:37" "1305-0040" "74 CHIEFTAN WAY; KELLUM HALL" "CLO"
"331" "Welfare Check" "10/10/13 9:35" "2013-10-10 09:35:17 and 2013-10-10 09:35:17" "1310-0109" "167 CRENSHAW DR" "CLO"
"332" "Traff Crash 4" "2/21/13 14:38" "2013-02-21 14:38:11 and 2013-02-21 14:38:11" "1302-0215" "139 CHIEFTAN WAY; TULLY GYM" "CLO"
"333" "DUI" "3/13/13 2:12" "2013-03-13 02:12:16 and 2013-03-13 02:12:18" "1303-0109" "W TENNESSEE ST" "CLO"
"334" "Trespassing" "4/14/13 15:52" "2013-04-14 15:52:12 and 2013-04-14 15:52:12" "1304-0142" "530 W CALL ST; FINE ARTS BLDG" "PEN"
"335" "Drugs" "10/8/13 19:59" "2013-10-08 19:59:02 and 2013-10-08 19:59:02" "1310-0089" "78 CHIEFTAN WAY; SMITH HALL" "CLO"
"336" "Theft" "5/3/13 9:34" "2013-05-02 16:30:00 and 2013-05-02 17:30:00" "1305-0027" "812 W JEFFERSON ST; DORMAN HALL" "CLO"
"337" "Information Bul" "9/1/13 2:46" "2013-09-01 02:46:00 and 2013-09-01 02:46:00" "1309-0007" "STADIUM DR & W PENSACOLA ST" "CLO"
"338" "DUI" "8/28/13 0:13" "2013-08-28 00:13:38 and 2013-08-28 00:13:40" "1308-0194" "W CALL ST & N MACOMB ST" "PEN"
"339" "Investigation" "6/18/13 16:13" "2013-06-18 16:13:13 and 2013-06-18 16:13:13" "1306-0107" "965 LEARNING WAY; MENDENHALL MAINT B" "CLO"
"340" "Bomb Threat/Att" "7/18/13 15:09" "2013-07-18 15:09:36 and 2013-07-18 15:09:36" "1307-0141" "400 CHAPEL DR; Bike Trail" "PEN"
"341" "Burglary" "2/1/13 13:16" "2013-01-31 13:00:00 and 2013-02-01 10:00:00" "1302-0006" "282 CHAMPIONS WAY; UNIVERSITY CENTER A" "CLO"
"342" "Crim Mischief" "3/8/13 2:22" "2013-03-08 02:22:56 and 2013-03-08 02:22:56" "1303-0083" "810 W TENNESSEE ST; DEGRAFF WEST" "PEN"
"343" "Fire Alarm" "12/6/13 15:54" "2013-12-06 15:54:02 and 2013-12-06 15:54:02" "1312-0062" "2005 LEVY AVE; MATERIAL RESEARCH BUILDING" "CLO"
"344" "Fire Alarm" "10/7/13 18:20" "2013-10-07 18:20:06 and 2013-10-07 18:20:06" "1310-0079" "107 CHIEFTAN WAY; BIOMEDICAL RESEARCH FACILITY" "CLO"
"345" "Agency Assist" "10/30/13 1:17" "2013-10-30 01:17:54 and 2013-10-30 01:17:54" "1310-0391" "STADIUM DR" "CLO"
"346" "Theft" "11/4/13 11:17" "2013-11-01 16:05:00 and 2013-11-01 17:00:00" "1311-0110" "118 VARSITY WAY; LEACH CENTER" "CLO"
"347" "Traff Hit/Run 3" "11/8/13 21:47" "2013-11-08 21:47:15 and 2013-11-08 21:47:15" "1311-0166" "118 VARSITY WAY; LEACH CENTER" "CLO"
"348" "Crime Prev Acti" "10/25/13 21:38" "2013-10-25 21:38:50 and 2013-10-25 21:38:50" "1310-0322" "1920 HERITAGE GROVE CIR; HERITAGE GROVE BLDG 6" "CLO"
"349" "Drugs" "11/2/13 19:29" "2013-11-02 19:29:12 and 2013-11-02 19:29:12" "1311-0066" "411 STADIUM DR; CAMPBELL STADIUM" "PEN"
"350" "Drugs" "1/11/13 0:43" "2013-01-11 00:43:38 and 2013-01-11 00:43:38" "1301-0061" "1920 HERITAGE GROVE CIR; HERITAGE GROVE BLDG 6" "CLO"
"351" "Fire Alarm" "4/10/13 20:01" "2013-04-10 20:00:56 and 2013-04-10 20:00:56" "1304-0105" "2048 E PAUL DIRAC DR; Northwest Regional Data Center" "CLO"
"352" "Marchman Act" "2/5/13 0:43" "2013-02-05 00:43:50 and 2013-02-05 00:43:50" "1302-0045" "116 HONORS WAY; STROZIER LIBRARY" "CLO"
"353" "Investigation" "2/21/13 14:45" "2013-02-21 17:00:26 and 2013-02-21 17:00:26" "1302-0216" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"354" "Alcohol Offense" "7/24/13 22:47" "2013-07-24 22:47:54 and 2013-07-24 22:47:54" "1307-0204" "W TENNESSEE ST" "EXP"
"355" "Crim Mischief" "11/16/13 19:39" "2013-11-16 16:20:00 and 2013-11-16 17:30:00" "1311-0252" "1944 HERITAGE GROVE CIR" "CLO"
"356" "Theft" "11/7/13 16:26" "2013-11-07 16:24:48 and 2013-11-07 16:45:48" "1311-0147" "1641 LEVY AVE; ALUMNI VILLAGE" "CLO"
"357" "Lost Property" "9/5/13 21:57" "2013-09-05 21:57:26 and 2013-09-05 21:57:26" "1309-0065" "CONVOCATION WAY" "CLO"
"358" "Traff Crash 4" "4/21/13 2:51" "2013-04-21 02:51:53 and 2013-04-21 02:51:53" "1304-0221" "GRAY ST & W JEFFERSON ST" "CLO"
"359" "Alcohol Offense" "10/24/13 23:13" "2013-10-24 23:13:40 and 2013-10-24 23:13:40" "1310-0307" "S COPELAND ST & W ST AUGUSTINE ST" "PEN"
"360" "Alcohol Offense" "1/19/13 22:39" "2013-01-19 22:39:08 and 2013-01-19 22:39:08" "1301-0174" "HERITAGE GROVE CIR" "CLO"
"361" "Official Paper" "10/3/13 11:35" "2013-10-03 11:35:06 and 2013-10-03 11:35:06" "1310-0029" "282 CHAMPIONS WAY; UNIVERSITY CENTER A" "CLO"
"362" "Sick/Inj Person" "10/8/13 10:09" "2013-10-08 10:08:56 and 2013-10-08 10:08:56" "1310-0081" "1106 W CALL ST; SALLEY HALL" "CLO"
"363" "Theft" "1/18/13 0:52" "2013-01-18 00:52:56 and 2013-01-18 00:52:56" "1301-0147" "250 S WOODWARD AVE; STAVROS CENTER" "CLO"
"364" "Welfare Check" "1/29/13 20:42" "2013-01-29 20:42:52 and 2013-01-29 20:42:52" "1301-0283" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"365" "Found Property" "3/19/13 19:55" "2013-03-19 19:55:41 and 2013-03-19 19:55:41" "1303-0162" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"366" "Fire Alarm" "1/11/13 7:51" "2013-01-11 07:51:02 and 2013-01-11 07:51:02" "1301-0065" "119 HONORS WAY; CAWTHON HALL" "CLO"
"367" "Investigation" "8/6/13 14:34" "2013-08-06 14:34:46 and 2013-08-06 14:34:46" "1308-0029" "1944 HERITAGE GROVE CIR; HERITAGE GROVE BLDG 10" "CLO"
"368" "Fire Alarm" "10/9/13 10:16" "2013-10-09 10:16:05 and 2013-10-09 10:16:05" "1310-0093" "1300 JACKSON BLUFF RD; STADIUM PLACE" "CLO"
"369" "Theft" "10/12/13 12:37" "2013-10-11 17:00:00 and 2013-10-12 11:00:00" "1310-0135" "110 N WOODWARD AVE; DIRAC LIBRARY" "EXP"
"370" "Marchman Act" "1/21/13 23:31" "2013-01-21 23:31:21 and 2013-01-21 23:31:21" "1301-0195" "CONVOCATION WAY" "CLO"
"371" "Fire Alarm" "6/24/13 21:34" "2013-06-24 21:34:08 and 2013-06-24 21:34:08" "1306-0151" "1060 ATOMIC WAY; COLLINS RESEARCH BLDG" "CLO"
"372" "Agency Assist" "4/30/13 8:32" "2013-04-30 08:32:45 and 2013-04-30 08:32:45" "1304-0338" "804 W CALL ST; ROVETTA - BLDG A" "CLO"
"373" "Alcohol Offense" "7/12/13 20:54" "2013-07-12 20:54:29 and 2013-07-12 20:54:29" "1307-0085" "511 W COLLEGE AVE; Commuter Lot" "PEN"
"374" "Baker Act" "6/11/13 16:10" "2013-06-11 16:09:58 and 2013-06-11 16:09:58" "1306-0070" "960 LEARNING WAY; Wellness Center" "CLO"
"375" "Burglary" "11/17/13 19:19" "2013-11-17 12:00:00 and 2013-11-17 15:00:00" "1311-0265" "423 W COLLEGE AVE" "CLO"
"376" "Found Property" "3/13/13 8:04" "2013-03-13 08:04:46 and 2013-03-13 08:04:46" "1303-0110" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"377" "Drugs" "8/26/13 15:37" "2013-08-26 15:36:17 and 2013-08-26 15:36:17" "1308-0166" "OFF CAMPUS" "CLO"
"378" "Wanted Person" "12/17/13 8:52" "2013-12-17 08:51:54 and 2013-12-17 08:51:54" "1312-0170" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"379" "Burglary" "3/4/13 17:51" "2013-03-01 10:30:00 and 2013-03-03 21:00:00" "1303-0035" "423 W COLLEGE AVE" "CLO"
"380" "Found Property" "7/18/13 16:53" "2013-07-18 16:52:54 and 2013-07-18 16:52:54" "1307-0143" "1017 ACADEMIC WAY; LOVE BLDG" "CLO"
"381" "Fraud" "1/18/13 17:53" "2013-01-18 12:00:00 and 2013-01-18 17:53:56" "1301-0162" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"382" "Alcohol Offense" "1/18/13 22:52" "2013-01-18 22:52:20 and 2013-01-18 22:52:20" "1301-0163" "530 W CALL ST; FINE ARTS BLDG" "PEN"
"383" "Alcohol Offense" "1/18/13 1:33" "2013-01-18 01:32:59 and 2013-01-18 01:32:59" "1301-0153" "459 W COLLEGE AVE; Potbellies" "CLO"
"384" "Alcohol Offense" "1/20/13 22:47" "2013-01-20 22:47:29 and 2013-01-20 22:47:29" "1301-0183" "850 W PENSACOLA ST" "CLO"
"385" "Sick/Inj Person" "3/3/13 20:38" "2013-03-03 20:37:55 and 2013-03-03 20:37:55" "1303-0023" "118 VARSITY WAY; LEACH CENTER" "CLO"
"386" "Theft" "6/19/13 7:28" "2013-06-18 20:30:00 and 2013-06-19 04:00:00" "1306-0111" "89 N WOODWARD AVE; UNION" "CLO"
"387" "Drugs" "1/16/13 10:29" "2013-01-16 10:29:15 and 2013-01-16 10:29:15" "1301-0120" "74 CHIEFTAN WAY; KELLUM HALL" "CLO"
"388" "Traffic Offense" "10/31/13 4:05" "2013-10-31 04:05:03 and 2013-10-31 04:05:07" "1310-0415" "270 CHIEFTAN WAY; HOWSER STADIUM" "PEN"
"389" "Information Bul" "10/15/13 9:21" "2013-10-07 16:52:00 and 2013-10-08 12:00:00" "1310-0177" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"390" "Theft" "7/5/13 10:10" "2013-06-25 09:00:00 and 2013-07-03 15:00:00" "1307-0023" "945 LEARNING WAY; TRADITIONS HALL" "CLO"
"391" "Sick/Inj Person" "6/10/13 13:15" "2013-06-10 13:15:18 and 2013-06-10 13:15:18" "1306-0063" "400 CHAPEL DR; Bike Trail" "CLO"
"392" "Alcohol Offense" "4/26/13 0:37" "2013-04-26 00:37:22 and 2013-04-26 00:37:22" "1304-0293" "459 W COLLEGE AVE; Potbellies" "PEN"
"393" "Sick/Inj Person" "9/11/13 14:41" "2013-09-11 14:41:33 and 2013-09-11 14:41:33" "1309-0132" "820 W MADISON ST; RECYCLING CENTER" "CLO"
"394" "Sick/Inj Person" "1/10/13 12:59" "2013-01-10 12:59:25 and 2013-01-10 12:59:25" "1301-0054" "143 HONORS WAY; JOHNSTON BLDG" "CLO"
"395" "Marchman Act" "9/6/13 22:35" "2013-09-06 22:34:43 and 2013-09-06 22:34:43" "1309-0082" "1106 W CALL ST; SALLEY HALL" "CLO"
"396" "Traff Crash 4" "10/10/13 10:48" "2013-10-10 10:48:00 and 2013-10-10 10:50:21" "1310-0110" "1122 SPIRIT WAY; PARKING GARAGE #3" "CLO"
"397" "Property Damage" "11/27/13 9:46" "2013-11-27 09:46:27 and 2013-11-27 09:46:27" "1311-0395" "505 W PENSACOLA ST; Civic Center" "CLO"
"398" "Burglary" "9/1/13 13:57" "2013-08-26 00:01:00 and 2013-09-01 13:38:05" "1309-0008" "1122 SPIRIT WAY; PARKING GARAGE #3" "CLO"
"399" "Domestic" "7/27/13 3:13" "2013-07-27 03:13:31 and 2013-07-27 03:13:31" "1307-0229" "814 W TENNESSEE ST; DEGRAFF LOT" "CLO"
"400" "Alcohol Offense" "10/3/13 0:30" "2013-10-03 00:30:00 and 2013-10-03 00:30:00" "1310-0023" "511 W COLLEGE AVE; Commuter Lot" "PEN"
"401" "Disturbance" "2/15/13 22:01" "2013-02-15 22:01:28 and 2013-02-15 22:01:28" "1302-0159" "267 CHIEFTAN WAY; CIRCUS LOT" "CLO"
"402" "Found Property" "9/5/13 10:16" "2013-09-05 10:16:28 and 2013-09-05 10:16:28" "1309-0049" "812 W JEFFERSON ST; DORMAN HALL" "CLO"
"403" "Investigation" "8/21/13 12:26" "2013-08-21 11:20:00 and 2013-08-21 11:20:00" "1308-0112" "89 CHIEFTAN WAY; BIOLOGY UNIT I" "CLO"
"404" "Welfare Check" "2/22/13 8:47" "2013-02-22 08:47:47 and 2013-02-22 08:47:47" "1302-0230" "153 BLISS DR" "CLO"
"405" "Suspicious Act." "10/20/13 2:13" "2013-10-20 02:13:50 and 2013-10-20 02:13:50" "1310-0239" "530 W CALL ST; FINE ARTS BLDG" "CLO"
"406" "Fire Alarm" "8/15/13 15:06" "2013-08-15 15:06:02 and 2013-08-15 15:06:02" "1308-0081" "938 W JEFFERSON ST; WILDWOOD NO.1" "CLO"
"407" "Sick/Inj Person" "5/31/13 15:13" "2013-05-31 15:13:26 and 2013-05-31 15:13:26" "1305-0219" "270 CHIEFTAN WAY; HOWSER STADIUM" "CLO"
"408" "Found Property" "10/26/13 22:44" "2013-10-26 22:44:20 and 2013-10-26 22:44:20" "1310-0353" "411 STADIUM DR; CAMPBELL STADIUM" "CLO"
"409" "Sick/Inj Person" "6/18/13 15:11" "2013-06-18 15:11:09 and 2013-06-18 15:11:09" "1306-0106" "118 VARSITY WAY; LEACH CENTER" "CLO"
"410" "Crim Mischief" "4/2/13 18:38" "2013-04-02 18:38:52 and 2013-04-02 18:38:52" "1304-0016" "100 S WOODWARD AVE; WOODJEFF LOT" "CLO"
"411" "Burglary" "4/25/13 12:49" "2013-04-25 01:30:00 and 2013-04-25 09:00:00" "1304-0273" "503 W PARK AVE" "CLO"
"412" "Sick/Inj Person" "6/5/13 10:14" "2013-06-05 10:14:44 and 2013-06-05 10:14:44" "1306-0024" "3000 SCHOOLHOUSE RD; FLORIDA HIGH" "CLO"
"413" "Traff Crash 4" "9/24/13 14:23" "2013-09-24 14:23:18 and 2013-09-24 14:23:18" "1309-0287" "414 WALKER ST; Parking Garage #6" "CLO"
"414" "Found Property" "12/6/13 14:55" "2013-12-06 14:55:49 and 2013-12-06 14:55:49" "1312-0060" "808 W TENNESSEE ST; DEGRAFF EAST" "CLO"
"415" "Fire Alarm" "12/10/13 11:53" "2013-12-10 11:53:28 and 2013-12-10 11:53:28" "1312-0109" "505 W PENSACOLA ST; Civic Center" "CLO"
"416" "Theft" "2/28/13 14:53" "2013-02-28 13:15:00 and 2013-02-28 14:45:00" "1302-0294" "110 N WOODWARD AVE; DIRAC LIBRARY" "CLO"
"417" "Burglary" "5/17/13 18:46" "2013-05-09 16:00:00 and 2013-05-17 18:46:06" "1305-0126" "104 N WOODWARD AVE; Parking Garage #1" "CLO"
"418" "Traff Hit/Run 3" "11/2/13 18:14" "2013-11-02 18:14:03 and 2013-11-02 18:14:03" "1311-0059" "506 W PENSACOLA ST; COLLEGE OF LAW" "CLO"
"419" "Drugs" "8/19/13 22:48" "2013-08-19 22:48:37 and 2013-08-19 22:48:37" "1308-0101" "810 W TENNESSEE ST; DEGRAFF WEST" "CLO"
"420" "Fire Alarm" "7/4/13 17:09" "2013-07-04 17:00:00 and 2013-07-04 17:22:27" "1307-0019" "1952 HERITAGE GROVE CIR; PHI KAPPA ALPHA FRATERNITY" "CLO"
"421" "Fire Alarm" "7/30/13 13:24" "2013-07-30 13:24:14 and 2013-07-30 13:24:14" "1307-0268" "87 N WOODWARD AVE; OGLESBY UNION - ACTIVITIES BLD" "CLO"
"422" "Lost Property" "10/31/13 20:54" "2013-10-31 19:00:00 and 2013-10-31 20:53:56" "1310-0422" "989 LEARNING WAY; CLASSROOM FACILITY" "CLO"
"423" "Fire Alarm" "7/8/13 2:32" "2013-07-08 02:32:55 and 2013-07-08 02:32:55" "1307-0041" "1947 HERITAGE GROVE CIR; HERITAGE GROVE BLDG 13" "CLO"
"424" "Sick/Inj Person" "11/19/13 21:59" "2013-11-19 21:59:27 and 2013-11-19 21:59:27" "1311-0295" "118 VARSITY WAY; LEACH CENTER" "CLO"
"425" "Theft" "5/3/13 9:48" "2013-05-03 09:48:18 and 2013-05-03 09:48:18" "1305-0028" "989 LEARNING WAY; CLASSROOM FACILITY" "CLO"
"426" "Fire Alarm" "8/6/13 15:05" "2013-08-06 15:01:00 and 2013-08-06 15:04:37" "1308-0030" "409 E GAINES ST; Firestone Bldg" "CLO"
"427" "Information Bul" "4/23/13 13:12" "2013-04-23 13:12:08 and 2013-04-23 13:12:08" "1304-0243" "821 ACADEMIC WAY; ROVETTA BLDG B" "CLO"
"428" "Special Assignm" "3/6/13 12:56" "2013-03-06 12:56:10 and 2013-03-06 12:56:10" "1303-0061" "282 CHAMPIONS WAY; UNIVERSITY CENTER A" "CLO"
"429" "Stalking" "1/31/13 20:03" "2013-01-31 20:03:13 and 2013-01-31 20:03:13" "1301-0307" "119 HONORS WAY ; CAWTHON HALL" "CLO"
"430" "Sick/Inj Person" "11/20/13 18:54" "2013-11-20 18:54:02 and 2013-11-20 18:54:02" "1311-0304" "875 TRADITIONS WAY; Dennys" "CLO"
"431" "Sick/Inj Person" "12/2/13 16:30" "2013-12-02 16:29:46 and 2013-12-02 16:29:46" "1312-0011" "3000 SCHOOLHOUSE RD; FLORIDA HIGH" "CLO"
"432" "Drugs" "3/20/13 23:31" "2013-03-20 23:31:10 and 2013-03-20 23:31:10" "1303-0169" "860 TRADITIONS WAY; PARKING GARAGE #2" "CLO"
"433" "Alcohol Offense" "8/29/13 23:58" "2013-08-29 23:58:11 and 2013-08-29 23:58:11" "1308-0243" "1940 HERITAGE GROVE CIR; HERITAGE GROVE BLDG 9" "CLO"
"434" "Sick/Inj Person" "5/28/13 23:02" "2013-05-28 18:00:00 and 2013-05-28 18:05:00" "1305-0197" "1115 W CALL ST; THRASHER MEDICAL SCHOOL" "CLO"
"435" "Theft" "2/21/13 14:23" "2013-02-17 23:00:00 and 2013-02-17 23:20:00" "1302-0214" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"436" "Traff Crash 4" "8/29/13 13:34" "2013-08-29 13:32:26 and 2013-08-29 13:32:26" "1308-0228" "1030 W TENNESSEE ST; ALUMNI CENTER FACILITY" "CLO"
"437" "Lost Property" "11/21/13 8:18" "2013-11-21 08:18:03 and 2013-11-21 08:18:03" "1311-0309" "296 CHAMPIONS WAY; UNIVERSITY CENTER C" "CLO"
"438" "Special Assignm" "4/25/13 21:42" "2013-04-25 21:42:46 and 2013-04-25 21:42:46" "1304-0282" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"439" "Sick/Inj Person" "8/22/13 11:23" "2013-08-22 11:22:55 and 2013-08-22 11:22:55" "1308-0120" "411 STADIUM DR; CAMPBELL STADIUM" "CLO"
"440" "Sick/Inj Person" "2/24/13 1:41" "2013-02-24 01:41:15 and 2013-02-24 01:41:15" "1302-0249" "812 W JEFFERSON ST; DORMAN HALL" "CLO"
"441" "Traff Hit/Run 3" "8/18/13 20:10" "2013-08-18 20:09:58 and 2013-08-18 20:09:58" "1308-0096" "74 CHIEFTAN WAY; KELLUM HALL" "CLO"
"442" "Special Assignm" "11/2/13 16:20" "2013-11-02 16:20:30 and 2013-11-02 16:20:30" "1311-0052" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"443" "Sick/Inj Person" "9/3/13 11:49" "2013-09-03 11:48:46 and 2013-09-03 11:48:46" "1309-0027" "1017 ACADEMIC WAY; LOVE BLDG" "CLO"
"444" "Special Assignm" "11/12/13 18:58" "2013-11-12 18:58:46 and 2013-11-12 18:58:46" "1311-0188" "LAKE BRADFORD RD" "CLO"
"445" "Fire Alarm" "5/13/13 15:17" "2013-05-13 15:17:01 and 2013-05-13 15:17:01" "1305-0089" "1147 ACADEMIC WAY; ROGERS HALL" "CLO"
"446" "Lost Property" "8/27/13 23:59" "2013-08-27 23:59:07 and 2013-08-27 23:59:07" "1308-0192" "ACADEMIC WAY & MURPHREE ST" "CLO"
"447" "Burglary" "5/22/13 17:03" "2013-05-22 17:03:11 and 2013-05-22 17:03:11" "1305-0158" "860 TRADITIONS WAY; PARKING GARAGE #2" "CLO"
"448" "Sick/Inj Person" "9/9/13 17:57" "2013-09-09 17:57:15 and 2013-09-09 17:57:15" "1309-0107" "118 VARSITY WAY; LEACH CENTER" "CLO"
"449" "Traffic Offense" "11/1/13 11:26" "2013-11-01 11:26:06 and 2013-11-01 11:26:07" "1311-0016" "STADIUM DR" "PEN"
"450" "Alcohol Offense" "1/17/13 22:11" "2013-01-17 22:11:40 and 2013-01-17 22:11:40" "1301-0141" "511 W COLLEGE AVE; Commuter Lot" "CLO"
"451" "Sick/Inj Person" "8/31/13 20:27" "2013-08-31 20:27:16 and 2013-08-31 20:27:16" "1308-0268" "202 VARSITY DR; WILDWOOD NO.2" "CLO"
"452" "Theft" "11/29/13 0:50" "2013-11-29 00:50:37 and 2013-11-29 00:50:37" "1311-0401" "127 HONORS WAY; JOHNSTON BLDG ANNEX" "CLO"
"453" "Suspicious Act." "7/15/13 17:28" "2013-07-15 17:28:06 and 2013-07-15 17:28:06" "1307-0103" "504 W CALL ST; PARKING GARAGE #4" "CLO"
"454" "Citizen Assist" "10/30/13 15:57" "2013-10-30 15:57:26 and 2013-10-30 15:57:26" "1310-0402" "150 CONVOCATION WAY; SUWANNEE ROOM" "CLO"
"455" "Sick/Inj Person" "9/8/13 21:07" "2013-09-08 21:07:54 and 2013-09-08 21:07:54" "1309-0099" "633 W JEFFERSON ST; GAMMA PHI BETA" "CLO"
"456" "Lost Property" "8/24/13 10:41" "2013-08-24 10:41:17 and 2013-08-24 10:41:17" "1308-0145" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"457" "Fire Alarm" "9/22/13 9:48" "2013-09-22 09:48:08 and 2013-09-22 09:48:08" "1309-0266" "2525 POTTSDAMER ST; COLLEGE OF ENGINEERING" "CLO"
"458" "Intox Person 2" "3/23/13 2:08" "2013-03-23 02:07:48 and 2013-03-23 02:07:48" "1303-0196" "1106 W CALL ST; SALLEY HALL" "CLO"
"459" "DUI" "6/8/13 2:25" "2013-06-08 02:24:58 and 2013-06-08 02:25:00" "1306-0046" "HENDRY ST" "PEN"
"460" "Information Bul" "9/19/13 21:27" "2013-09-19 21:27:14 and 2013-09-19 21:27:14" "1309-0236" "1924 HERITAGE GROVE CIR; HERITAGE GROVE BLDG 7" "CLO"
"461" "Sick/Inj Person" "9/12/13 2:32" "2013-09-12 02:32:21 and 2013-09-12 02:32:21" "1309-0146" "285 CHAMPIONS WAY; UNIVERSITY CENTER LOTS" "CLO"
"462" "Sick/Inj Person" "10/20/13 12:17" "2013-10-20 12:17:44 and 2013-10-20 12:17:44" "1310-0244" "938 W JEFFERSON ST; WILDWOOD NO.1" "CLO"
"463" "Official Paper" "4/12/13 8:16" "2013-04-12 08:16:00 and 2013-04-12 08:16:00" "1304-0117" "282 CHAMPIONS WAY; UNIVERSITY CENTER A" "CLO"
"464" "Theft" "8/2/13 18:42" "2013-07-30 18:00:00 and 2013-08-02 18:41:10" "1308-0011" "945 LEARNING WAY; TRADITIONS HALL" "CLO"
"465" "Drugs" "7/10/13 22:57" "2013-07-10 22:57:25 and 2013-07-10 22:57:25" "1307-0071" "808 W TENNESSEE ST; DEGRAFF EAST" "PEN"
"466" "Fire Alarm" "6/2/13 4:37" "2013-06-02 04:37:34 and 2013-06-02 04:37:34" "1306-0007" "125 CONVOCATION WAY; LONGMIRE BLDG" "CLO"
"467" "Official Paper" "8/2/13 16:09" "2013-08-02 16:08:34 and 2013-08-02 16:08:34" "1308-0010" "2060 CONTINENTAL AVE." "CLO"
"468" "Fire Alarm" "12/14/13 8:09" "2013-12-14 08:09:02 and 2013-12-14 08:09:02" "1312-0154" "989 LEARNING WAY; CLASSROOM FACILITY" "CLO"
"469" "Fire Alarm" "5/1/13 2:42" "2013-05-01 02:42:11 and 2013-05-01 02:42:11" "1305-0001" "1721 PAUL DIRAC DR; ELBIT BLDG" "CLO"
"470" "Fire Alarm" "6/29/13 0:40" "2013-06-29 00:39:24 and 2013-06-29 00:39:24" "1306-0184" "300 M L KING BLVD S" "CLO"
"471" "Sick/Inj Person" "10/28/13 21:47" "2013-10-28 21:47:03 and 2013-10-28 21:47:03" "1310-0376" "144 HONORS WAY; LANDIS GREEN" "CLO"
"472" "Burglary" "2/4/13 10:20" "2013-02-01 16:10:00 and 2013-02-02 16:53:00" "1302-0037" "809 ACADEMIC WAY; CONRADI BLDG" "CLO"
"473" "Theft" "4/2/13 14:55" "2013-04-02 13:45:00 and 2013-04-02 14:00:00" "1304-0010" "411 STADIUM DR; CAMPBELL STADIUM" "CLO"
"474" "Traffic Offense" "1/17/13 2:07" "2013-01-17 02:07:40 and 2013-01-17 02:07:42" "1301-0128" "GRAY ST & W JEFFERSON ST" "CLO"
"475" "Theft" "6/13/13 18:39" "2013-06-13 18:39:07 and 2013-06-13 18:39:07" "1306-0084" "945 LEARNING WAY; TRADITIONS HALL" "CLO"
"476" "Theft" "10/9/13 15:18" "2013-10-06 21:00:00 and 2013-10-08 08:00:00" "1310-0098" "143 HONORS WAY; JOHNSTON BLDG" "CLO"
"477" "Traff Hit/Run 3" "10/4/13 8:50" "2013-10-04 08:50:00 and 2013-10-04 08:50:00" "1310-0039" "104 N WOODWARD AVE; Parking Garage #1" "PEN"
"478" "Traff Crash 4" "12/9/13 7:23" "2013-12-09 07:23:53 and 2013-12-09 07:23:53" "1312-0092" "VARSITY DR" "CLO"
"479" "Found Property" "12/3/13 14:21" "2013-12-03 14:21:08 and 2013-12-03 14:21:08" "1312-0023" "1159 HULL DR; WESTSIDE COURTS PAVILION" "CLO"
"480" "Fraud" "4/5/13 16:28" "2013-04-05 15:30:00 and 2013-04-05 15:40:00" "1304-0046" "830 W JEFFERSON ST; TANNER HALL" "CLO"
"481" "Battery" "11/2/13 20:47" "2013-11-02 20:47:25 and 2013-11-02 20:47:25" "1311-0080" "555 W JEFFERSON ST" "EXP"
"482" "Investigation" "9/11/13 11:36" "2013-09-11 11:36:11 and 2013-09-11 11:36:11" "1309-0135" "830 W JEFFERSON ST; TANNER HALL" "CLO"
